ID,KEYID,KEYSTATUSID,STARTDATE,ENDDATE,OWNERID,PERSONRESPID,NOTE
15411,5541,3,00:00.0,00:00.0,1301316,0,
15412,2266,3,00:00.0,00:00.0,1144570,0,
15413,15310,3,00:00.0,00:00.0,1411384,0,
15414,18280,3,00:00.0,00:00.0,1411384,0,
15415,7352,1,00:00.0,00:00.0,0,0,
15416,1132,1,00:00.0,00:00.0,0,0,
15417,8194,1,00:00.0,00:00.0,0,0,
15418,2192,3,00:00.0,00:00.0,1270613,0,
15419,8259,1,00:00.0,00:00.0,0,0,
15420,7942,3,00:00.0,00:00.0,1270613,0,
15421,18935,3,00:00.0,00:00.0,1316460,0,
15422,12755,3,00:00.0,00:00.0,1304154,0,
15423,15504,1,00:00.0,00:00.0,0,0,
15424,1027,1,00:00.0,00:00.0,0,0,
15425,5087,3,00:00.0,00:00.0,1143859,0,
15426,18873,3,00:00.0,00:00.0,1137795,0,
15427,19360,3,00:00.0,00:00.0,1856974,0,
15428,15901,1,00:00.0,00:00.0,0,0,
15429,310,1,00:00.0,00:00.0,0,0,
15430,17336,3,00:00.0,00:00.0,1354439,0,
15431,8812,3,00:00.0,00:00.0,1127497,0,
15432,14829,1,00:00.0,00:00.0,0,0,
15433,12666,3,00:00.0,00:00.0,1140813,0,
15434,19354,3,00:00.0,00:00.0,1199827,0,
15435,2241,3,00:00.0,00:00.0,1321852,0,
15436,6058,3,00:00.0,00:00.0,1265526,0,
15437,17061,3,00:00.0,00:00.0,1227693,0,
15438,13238,3,00:00.0,00:00.0,1321852,0,
15439,2870,5,00:00.0,00:00.0,0,0,
15440,7177,3,00:00.0,00:00.0,1228007,0,
15441,9929,1,00:00.0,00:00.0,0,0,
15442,15420,4,00:00.0,00:00.0,0,0,
15443,3674,4,00:00.0,00:00.0,0,0,
15444,19414,4,00:00.0,00:00.0,0,0,
15445,1031,1,00:00.0,00:00.0,0,0,
15446,6273,3,00:00.0,00:00.0,1787947,0,
15447,13771,1,00:00.0,00:00.0,0,0,
15448,18838,3,00:00.0,00:00.0,1373607,0,
15449,231,1,00:00.0,00:00.0,0,0,
15450,3697,3,00:00.0,00:00.0,1324726,0,
15451,8329,3,00:00.0,00:00.0,1630960,0,
15452,8350,4,00:00.0,00:00.0,0,0,
15453,6398,1,00:00.0,00:00.0,0,0,
15454,20400,1,00:00.0,00:00.0,0,0,
15455,5414,1,00:00.0,00:00.0,0,0,
15456,17066,3,00:00.0,00:00.0,1148234,0,
15457,16687,3,00:00.0,00:00.0,1300425,0,
15458,15314,3,00:00.0,00:00.0,1288234,0,
15459,10164,3,00:00.0,00:00.0,1121262,0,
15460,11129,3,00:00.0,00:00.0,1121262,0,
15461,15314,4,00:00.0,00:00.0,1288234,0,
15462,19514,3,00:00.0,00:00.0,1321904,0,
15463,970,3,00:00.0,00:00.0,1228064,0,
15464,3176,1,00:00.0,00:00.0,0,0,
15465,5793,1,00:00.0,00:00.0,0,0,
15466,17029,3,00:00.0,00:00.0,1412891,0,
15467,17032,3,00:00.0,00:00.0,1481761,0,
15468,11785,1,00:00.0,00:00.0,0,0,
15469,11786,1,00:00.0,00:00.0,0,0,
15470,162,1,00:00.0,00:00.0,0,0,
15471,250,1,00:00.0,00:00.0,0,0,
15472,216,3,00:00.0,00:00.0,1293593,0,
15473,1056,3,00:00.0,00:00.0,1301366,0,
15474,8694,4,00:00.0,00:00.0,0,0,
15475,7199,1,00:00.0,00:00.0,0,0,
15476,3671,3,00:00.0,00:00.0,1228072,0,
15477,9840,1,00:00.0,00:00.0,0,0,
15478,19401,3,00:00.0,00:00.0,1157150,0,
15479,10706,1,00:00.0,00:00.0,0,0,
15480,12057,4,00:00.0,00:00.0,0,0,
15481,238,3,00:00.0,00:00.0,1127918,0,
15482,13321,3,00:00.0,00:00.0,1140113,0,
15483,17486,1,00:00.0,00:00.0,0,0,
15484,19380,1,00:00.0,00:00.0,0,0,
15485,9437,1,00:00.0,00:00.0,0,0,
15486,8863,3,00:00.0,00:00.0,1357200,0,
15487,16961,1,00:00.0,00:00.0,0,0,
15488,16962,3,00:00.0,00:00.0,1320439,0,
15489,5401,1,00:00.0,00:00.0,0,0,
15490,19170,1,00:00.0,00:00.0,0,0,
15491,17096,3,00:00.0,00:00.0,1805078,0,
15492,17096,1,00:00.0,00:00.0,1805078,0,
15493,3764,3,00:00.0,00:00.0,1644922,0,
15494,671,3,00:00.0,00:00.0,1187531,0,
15495,816,3,00:00.0,00:00.0,1296215,0,
15496,819,3,00:00.0,00:00.0,1227645,0,
15497,820,3,00:00.0,00:00.0,1227984,0,
15498,15950,3,00:00.0,00:00.0,1690555,0,
15499,15967,3,00:00.0,00:00.0,1898615,0,
15500,15980,1,00:00.0,00:00.0,0,0,
15501,14188,3,00:00.0,00:00.0,1269288,0,
15502,15967,1,00:00.0,00:00.0,1898615,0,
15503,15981,2,00:00.0,00:00.0,1100079,0,
15504,852,3,00:00.0,00:00.0,1187530,0,
15505,874,1,00:00.0,00:00.0,0,0,
15506,877,3,00:00.0,00:00.0,1272102,0,
15507,20158,3,00:00.0,00:00.0,1272103,0,
15508,1092,1,00:00.0,00:00.0,0,0,
15509,1108,3,00:00.0,00:00.0,1224665,0,
15510,8060,2,00:00.0,00:00.0,0,0,
15511,16672,1,00:00.0,00:00.0,0,0,
15512,8060,1,00:00.0,00:00.0,0,0,
15513,15919,3,00:00.0,00:00.0,1495720,0,
15514,3768,3,00:00.0,00:00.0,1227675,0,
15515,977,1,00:00.0,00:00.0,0,0,
15516,5272,1,00:00.0,00:00.0,0,0,
15517,15930,3,00:00.0,00:00.0,1361383,0,
15518,4984,3,00:00.0,00:00.0,1360664,0,
15519,16977,3,00:00.0,00:00.0,1200975,0,
15520,17396,1,00:00.0,00:00.0,0,0,
15521,19164,3,00:00.0,00:00.0,1335682,0,
15522,14193,3,00:00.0,00:00.0,1644922,0,
15523,16977,1,00:00.0,00:00.0,1200975,0,
15524,3158,1,00:00.0,00:00.0,0,0,
15525,13199,1,00:00.0,00:00.0,0,0,
15526,20428,1,00:00.0,00:00.0,0,0,
15527,8037,3,00:00.0,00:00.0,1423162,0,
15528,17261,3,00:00.0,00:00.0,1133908,0,
15529,17262,1,00:00.0,00:00.0,0,0,
15530,17146,3,00:00.0,00:00.0,1381870,0,
15531,17261,1,00:00.0,00:00.0,1133908,0,
15532,17838,1,00:00.0,00:00.0,0,0,
15533,17836,1,00:00.0,00:00.0,0,0,
15534,17839,1,00:00.0,00:00.0,0,0,
15535,17840,1,00:00.0,00:00.0,0,0,
15536,17841,1,00:00.0,00:00.0,0,0,
15537,20429,1,00:00.0,00:00.0,0,0,
15538,17259,1,00:00.0,00:00.0,0,0,
15539,18561,3,00:00.0,00:00.0,1352365,0,
15540,221,3,00:00.0,00:00.0,1359729,0,
15541,9961,1,00:00.0,00:00.0,0,0,
15542,15045,3,00:00.0,00:00.0,1140813,0,
15543,392,4,00:00.0,00:00.0,0,0,
15544,19040,1,00:00.0,00:00.0,0,0,
15545,4982,3,00:00.0,00:00.0,1128933,0,
15546,9934,1,00:00.0,00:00.0,0,0,
15547,19163,3,00:00.0,00:00.0,1355181,0,
15548,8855,3,00:00.0,00:00.0,1260238,0,
15549,8853,3,00:00.0,00:00.0,1260238,0,
15550,16377,1,00:00.0,00:00.0,0,0,
15551,13721,3,00:00.0,00:00.0,1793650,0,
15552,13721,1,00:00.0,00:00.0,1793650,0,
15553,19482,4,00:00.0,00:00.0,0,0,
15554,16005,1,00:00.0,00:00.0,0,0,
15555,1094,1,00:00.0,00:00.0,0,0,
15556,8023,1,00:00.0,00:00.0,0,0,
15557,8033,1,00:00.0,00:00.0,0,0,
15558,8034,1,00:00.0,00:00.0,0,0,
15559,8035,1,00:00.0,00:00.0,0,0,
15560,8036,1,00:00.0,00:00.0,0,0,
15561,8038,1,00:00.0,00:00.0,0,0,
15562,8039,1,00:00.0,00:00.0,0,0,
15563,12491,1,00:00.0,00:00.0,0,0,
15564,3049,5,00:00.0,00:00.0,0,0,
15565,17287,1,00:00.0,00:00.0,0,0,
15566,7494,3,00:00.0,00:00.0,1645267,0,
15567,7568,3,00:00.0,00:00.0,1123153,0,
15568,17242,1,00:00.0,00:00.0,0,0,
15569,8492,1,00:00.0,00:00.0,0,0,
15570,14516,3,00:00.0,00:00.0,1125343,0,
15571,15905,1,00:00.0,00:00.0,0,0,
15572,15898,1,00:00.0,00:00.0,0,0,
15573,15887,1,00:00.0,00:00.0,0,0,
15574,15904,1,00:00.0,00:00.0,0,0,
15575,17320,1,00:00.0,00:00.0,0,0,
15576,17319,1,00:00.0,00:00.0,0,0,
15577,399,1,00:00.0,00:00.0,0,0,
15578,6775,1,00:00.0,00:00.0,0,0,
15579,6778,1,00:00.0,00:00.0,0,0,
15580,17060,3,00:00.0,00:00.0,1766905,0,
15581,7605,1,00:00.0,00:00.0,0,0,
15582,2221,3,00:00.0,00:00.0,1703049,0,
15583,2438,3,00:00.0,00:00.0,1646092,0,
15584,7091,3,00:00.0,00:00.0,1407141,0,
15585,18547,1,00:00.0,00:00.0,0,0,
15586,7306,3,00:00.0,00:00.0,1703049,0,
15587,13415,3,00:00.0,00:00.0,1646092,0,
15588,17962,3,00:00.0,00:00.0,1254259,0,
15589,15122,3,00:00.0,00:00.0,1238306,0,
15590,8854,1,00:00.0,00:00.0,0,0,
15591,3662,1,00:00.0,00:00.0,0,0,
15592,3660,3,00:00.0,00:00.0,1124661,0,
15593,3658,1,00:00.0,00:00.0,0,0,
15594,3680,1,00:00.0,00:00.0,0,0,
15595,5367,1,00:00.0,00:00.0,0,0,
15596,16901,1,00:00.0,00:00.0,0,0,
15597,3680,2,00:00.0,00:00.0,0,0,
15598,5683,1,00:00.0,00:00.0,0,0,
15599,2223,3,00:00.0,00:00.0,1170280,0,
15600,7304,3,00:00.0,00:00.0,1170280,0,
15601,14517,3,00:00.0,00:00.0,1274775,0,
15602,879,1,00:00.0,00:00.0,0,0,
15603,11809,1,00:00.0,00:00.0,0,0,
15604,13563,1,00:00.0,00:00.0,0,0,
15605,3080,3,00:00.0,00:00.0,1274581,0,
15606,20148,3,00:00.0,00:00.0,1299936,0,
15607,2302,3,00:00.0,00:00.0,1785664,0,
15608,8362,3,00:00.0,00:00.0,1800190,0,
15609,5339,1,00:00.0,00:00.0,0,0,
15610,19377,1,00:00.0,00:00.0,0,0,
15611,19377,1,00:00.0,00:00.0,0,0,
15612,20232,2,00:00.0,00:00.0,0,0,
15613,19061,3,00:00.0,00:00.0,1434825,0,
15614,19062,3,00:00.0,00:00.0,1299936,0,
15615,1055,1,00:00.0,00:00.0,0,0,
15616,2230,3,00:00.0,00:00.0,1122118,0,
15617,17063,1,00:00.0,00:00.0,0,0,
15618,8824,3,00:00.0,00:00.0,1122118,0,
15619,7967,1,00:00.0,00:00.0,0,0,
15620,18215,1,00:00.0,00:00.0,0,0,
15621,16047,3,00:00.0,00:00.0,1124860,0,
15622,2409,3,00:00.0,00:00.0,1177106,0,
15623,13390,3,00:00.0,00:00.0,1177106,0,
15624,18418,3,00:00.0,00:00.0,1299572,0,
15625,4424,1,00:00.0,00:00.0,0,0,
15626,11607,1,00:00.0,00:00.0,0,0,
15627,18411,3,00:00.0,00:00.0,1299572,0,
15628,11609,1,00:00.0,00:00.0,0,0,
15629,648,1,00:00.0,00:00.0,0,0,
15630,1044,1,00:00.0,00:00.0,0,0,
15631,3122,5,00:00.0,00:00.0,0,0,
15632,11951,1,00:00.0,00:00.0,0,0,
15633,11952,1,00:00.0,00:00.0,0,0,
15634,2482,1,00:00.0,00:00.0,0,0,
15635,12997,3,00:00.0,00:00.0,1168751,0,
15636,12996,1,00:00.0,00:00.0,0,0,
15637,2387,3,00:00.0,00:00.0,1347966,0,
15638,20354,3,00:00.0,00:00.0,1347966,0,
15639,5092,4,00:00.0,00:00.0,0,0,
15640,9148,1,00:00.0,00:00.0,0,0,
15641,16509,1,00:00.0,00:00.0,0,0,
15642,1304,3,00:00.0,00:00.0,1678602,0,
15643,1271,1,00:00.0,00:00.0,0,0,
15644,18637,4,00:00.0,00:00.0,0,0,
15645,7052,4,00:00.0,00:00.0,0,0,
15646,19363,3,00:00.0,00:00.0,1617279,0,
15647,2203,3,00:00.0,00:00.0,1682620,0,
15648,2390,3,00:00.0,00:00.0,1413046,0,
15649,19405,1,00:00.0,00:00.0,0,0,
15650,7980,3,00:00.0,00:00.0,1682620,0,
15651,13366,3,00:00.0,00:00.0,1413046,0,
15652,20355,3,00:00.0,00:00.0,1127022,0,
15653,11388,1,00:00.0,00:00.0,0,0,
15654,12613,3,00:00.0,00:00.0,1927613,0,
15655,12613,3,00:00.0,00:00.0,1927613,0,
15656,13341,3,00:00.0,00:00.0,1347283,0,
15657,19411,3,00:00.0,00:00.0,1244365,0,
15658,19633,3,00:00.0,00:00.0,1143451,0,
15659,19364,3,00:00.0,00:00.0,1121266,0,
15660,19481,1,00:00.0,00:00.0,0,0,
15661,8864,3,00:00.0,00:00.0,1166088,0,
15662,16670,3,00:00.0,00:00.0,1643386,0,
15663,20426,1,00:00.0,00:00.0,0,0,
15664,7178,1,00:00.0,00:00.0,0,0,
15665,18562,1,00:00.0,00:00.0,0,0,
15666,490,4,00:00.0,00:00.0,0,0,
15667,489,4,00:00.0,00:00.0,0,0,
15668,488,1,00:00.0,00:00.0,0,0,
15669,13134,1,00:00.0,00:00.0,0,0,
15670,1070,1,00:00.0,00:00.0,0,0,
15671,17325,1,00:00.0,00:00.0,0,0,
15672,20221,1,00:00.0,00:00.0,0,0,
15673,17571,3,00:00.0,00:00.0,1405908,0,
15674,18461,1,00:00.0,00:00.0,0,0,
15675,18621,4,00:00.0,00:00.0,0,0,
15676,18622,4,00:00.0,00:00.0,0,0,
15677,11619,3,00:00.0,00:00.0,1405908,0,
15678,19026,1,00:00.0,00:00.0,0,0,
15679,8993,1,00:00.0,00:00.0,0,0,
15680,17946,1,00:00.0,00:00.0,0,0,
15681,17950,1,00:00.0,00:00.0,0,0,
15682,6078,3,00:00.0,00:00.0,1135110,0,
15683,11838,1,00:00.0,00:00.0,0,0,
15684,9493,1,00:00.0,00:00.0,0,0,
15685,14035,3,00:00.0,00:00.0,1149064,0,
15686,19654,3,00:00.0,00:00.0,1296271,0,
15687,18841,3,00:00.0,00:00.0,1136327,0,
15688,15922,1,00:00.0,00:00.0,0,0,
15689,12621,3,00:00.0,00:00.0,1875709,0,
15690,9488,3,00:00.0,00:00.0,1143451,0,
15691,17514,3,00:00.0,00:00.0,1132219,0,
15692,13093,3,00:00.0,00:00.0,1124966,0,
15693,8999,1,00:00.0,00:00.0,0,0,
15694,14020,3,00:00.0,00:00.0,1143451,0,
15695,14686,3,00:00.0,00:00.0,1143451,0,
15696,12621,1,00:00.0,00:00.0,1875709,0,
15697,6724,3,00:00.0,00:00.0,1130670,0,
15698,1050,3,00:00.0,00:00.0,1909404,0,
15699,19378,2,00:00.0,00:00.0,0,0,
15700,13180,1,00:00.0,00:00.0,0,0,
15701,7228,4,00:00.0,00:00.0,0,0,
15702,7563,4,00:00.0,00:00.0,0,0,
15703,17531,1,00:00.0,00:00.0,0,0,
15704,17533,1,00:00.0,00:00.0,0,0,
15705,2933,1,00:00.0,00:00.0,0,0,
15706,6926,3,00:00.0,00:00.0,1297528,0,
15707,5369,1,00:00.0,00:00.0,0,0,
15708,5573,3,00:00.0,00:00.0,1293222,0,
15709,6923,3,00:00.0,00:00.0,1146693,0,
15710,18598,3,00:00.0,00:00.0,1146693,0,
15711,14347,3,00:00.0,00:00.0,1146693,0,
15712,19187,4,00:00.0,00:00.0,0,0,
15713,9886,5,00:00.0,00:00.0,0,0,
15714,3958,3,00:00.0,00:00.0,1269289,0,
15715,18007,3,00:00.0,00:00.0,1269289,0,
15716,6576,3,00:00.0,00:00.0,1269289,0,
15717,11174,1,00:00.0,00:00.0,0,0,
15718,13718,3,00:00.0,00:00.0,1269289,0,
15719,19265,1,00:00.0,00:00.0,0,0,
15720,19266,1,00:00.0,00:00.0,0,0,
15721,17013,1,00:00.0,00:00.0,0,0,
15722,3392,3,00:00.0,00:00.0,1405908,0,
15723,7588,3,00:00.0,00:00.0,1230468,0,
15724,10399,1,00:00.0,00:00.0,0,0,
15725,13169,1,00:00.0,00:00.0,0,0,
15726,8370,1,00:00.0,00:00.0,0,0,
15727,11940,1,00:00.0,00:00.0,0,0,
15728,17534,3,00:00.0,00:00.0,1166088,0,
15729,13324,3,00:00.0,00:00.0,1321852,0,
15730,13325,3,00:00.0,00:00.0,1321853,0,
15731,179,1,00:00.0,00:00.0,0,0,
15732,245,3,00:00.0,00:00.0,1580889,0,
15733,261,1,00:00.0,00:00.0,0,0,
15734,197,3,00:00.0,00:00.0,1335682,0,
15735,210,1,00:00.0,00:00.0,0,0,
15736,1137,1,00:00.0,00:00.0,0,0,
15737,2404,3,00:00.0,00:00.0,1345779,0,
15738,2405,1,00:00.0,00:00.0,0,0,
15739,13401,3,00:00.0,00:00.0,1127022,0,
15740,13377,3,00:00.0,00:00.0,1345779,0,
15741,13379,1,00:00.0,00:00.0,0,0,
15742,638,4,00:00.0,00:00.0,0,0,
15743,2853,4,00:00.0,00:00.0,0,0,
15744,3092,4,00:00.0,00:00.0,0,0,
15745,19424,1,00:00.0,00:00.0,0,0,
15746,19376,3,00:00.0,00:00.0,1295815,0,
15747,10152,3,00:00.0,00:00.0,1717010,0,
15748,19423,3,00:00.0,00:00.0,1306370,0,
15749,5097,1,00:00.0,00:00.0,0,0,
15750,8497,3,00:00.0,00:00.0,1176593,0,
15751,3964,3,00:00.0,00:00.0,1144271,0,
15752,15313,3,00:00.0,00:00.0,1305505,0,
15753,2858,5,00:00.0,00:00.0,0,0,
15754,209,4,00:00.0,00:00.0,0,0,
15755,5648,3,00:00.0,00:00.0,1263973,0,
15756,19207,1,00:00.0,00:00.0,0,0,
15757,17068,3,00:00.0,00:00.0,1534714,0,
15758,12385,1,00:00.0,00:00.0,0,0,
15759,13013,1,00:00.0,00:00.0,0,0,
15760,7041,1,00:00.0,00:00.0,0,0,
15761,19493,1,00:00.0,00:00.0,0,0,
15762,8849,3,00:00.0,00:00.0,1213119,0,
15763,16978,3,00:00.0,00:00.0,1714614,0,
15764,13968,1,00:00.0,00:00.0,0,0,
15765,11608,1,00:00.0,00:00.0,0,0,
15766,6265,1,00:00.0,00:00.0,0,0,
15767,4193,1,00:00.0,00:00.0,0,0,
15768,9338,1,00:00.0,00:00.0,0,0,
15769,5382,3,00:00.0,00:00.0,1176066,0,
15770,19104,3,00:00.0,00:00.0,1928719,0,
15771,15862,3,00:00.0,00:00.0,1655322,0,
15772,14897,1,00:00.0,00:00.0,0,0,
15773,8192,1,00:00.0,00:00.0,0,0,
15774,1158,3,00:00.0,00:00.0,1301316,0,
15775,1157,1,00:00.0,00:00.0,0,0,
15776,1159,1,00:00.0,00:00.0,0,0,
15777,5057,3,00:00.0,00:00.0,1265620,0,
15778,8029,3,00:00.0,00:00.0,1153681,0,
15779,17016,1,00:00.0,00:00.0,0,0,
15780,19108,3,00:00.0,00:00.0,1265620,0,
15781,11579,3,00:00.0,00:00.0,1265620,0,
15782,19573,1,00:00.0,00:00.0,0,0,
15783,19570,1,00:00.0,00:00.0,0,0,
15784,11627,3,00:00.0,00:00.0,1265620,0,
15785,19651,4,00:00.0,00:00.0,0,0,
15786,12350,4,00:00.0,00:00.0,0,0,
15787,18016,3,00:00.0,00:00.0,1265620,0,
15788,17484,3,00:00.0,00:00.0,1276479,0,
15789,18000,3,00:00.0,00:00.0,1276479,0,
15790,7035,3,00:00.0,00:00.0,1266366,0,
15791,16744,3,00:00.0,00:00.0,1129685,0,
15792,8596,3,00:00.0,00:00.0,1129685,0,
15793,5077,1,00:00.0,00:00.0,0,0,
15794,8417,3,00:00.0,00:00.0,1293567,0,
15795,7604,3,00:00.0,00:00.0,1207040,0,
15796,5058,1,00:00.0,00:00.0,0,0,
15797,19103,3,00:00.0,00:00.0,1200682,0,
15798,11577,3,00:00.0,00:00.0,1176513,0,
15799,11633,3,00:00.0,00:00.0,1802710,0,
15800,18023,3,00:00.0,00:00.0,1200682,0,
15801,17586,1,00:00.0,00:00.0,0,0,
15802,12407,1,00:00.0,00:00.0,0,0,
15803,12409,1,00:00.0,00:00.0,0,0,
15804,12406,1,00:00.0,00:00.0,0,0,
15805,18645,4,00:00.0,00:00.0,0,0,
15806,19485,1,00:00.0,00:00.0,0,0,
15807,3653,1,00:00.0,00:00.0,0,0,
15808,12933,3,00:00.0,00:00.0,1272102,0,
15809,19562,1,00:00.0,00:00.0,0,0,
15810,19695,3,00:00.0,00:00.0,1298439,0,
15811,19696,3,00:00.0,00:00.0,1270128,0,
15812,3274,1,00:00.0,00:00.0,0,0,
15813,19137,3,00:00.0,00:00.0,1127009,0,
15814,2486,1,00:00.0,00:00.0,0,0,
15815,8847,1,00:00.0,00:00.0,0,0,
15816,19277,1,00:00.0,00:00.0,0,0,
15817,8513,4,00:00.0,00:00.0,0,0,
15818,18809,4,00:00.0,00:00.0,0,0,
15819,19415,1,00:00.0,00:00.0,0,0,
15820,6689,3,00:00.0,00:00.0,1359729,0,
15821,6690,3,00:00.0,00:00.0,1678063,0,
15822,6519,3,00:00.0,00:00.0,1140813,0,
15823,6521,3,00:00.0,00:00.0,1140813,0,
15824,6689,1,00:00.0,00:00.0,1359729,0,
15825,8653,1,00:00.0,00:00.0,0,0,
15826,18082,3,00:00.0,00:00.0,1224665,0,
15827,17851,2,00:00.0,00:00.0,0,0,
15828,3931,3,00:00.0,00:00.0,1362683,0,
15829,17842,1,00:00.0,00:00.0,0,0,
15830,6568,3,00:00.0,00:00.0,1362683,0,
15831,7966,3,00:00.0,00:00.0,1224665,0,
15832,13715,3,00:00.0,00:00.0,1362683,0,
15833,2224,1,00:00.0,00:00.0,0,0,
15834,2264,3,00:00.0,00:00.0,1703900,0,
15835,15555,1,00:00.0,00:00.0,0,0,
15836,15931,4,00:00.0,00:00.0,0,0,
15837,15932,1,00:00.0,00:00.0,0,0,
15838,15955,1,00:00.0,00:00.0,0,0,
15839,15968,4,00:00.0,00:00.0,0,0,
15840,8371,3,00:00.0,00:00.0,1475563,0,
15841,20283,1,00:00.0,00:00.0,0,0,
15842,8836,3,00:00.0,00:00.0,1703900,0,
15843,16997,4,00:00.0,00:00.0,0,0,
15844,17005,4,00:00.0,00:00.0,0,0,
15845,7143,3,00:00.0,00:00.0,1353891,0,
15846,8743,1,00:00.0,00:00.0,0,0,
15847,13239,3,00:00.0,00:00.0,1645501,0,
15848,13240,3,00:00.0,00:00.0,1598580,0,
15849,5082,3,00:00.0,00:00.0,1678063,0,
15850,2212,3,00:00.0,00:00.0,1342682,0,
15851,5586,4,00:00.0,00:00.0,0,0,
15852,17733,3,00:00.0,00:00.0,1220843,0,
15853,7031,4,00:00.0,00:00.0,0,0,
15854,7969,3,00:00.0,00:00.0,1342682,0,
15855,12396,4,00:00.0,00:00.0,0,0,
15856,862,1,00:00.0,00:00.0,0,0,
15857,5655,3,00:00.0,00:00.0,1492117,0,
15858,5656,1,00:00.0,00:00.0,0,0,
15859,13368,3,00:00.0,00:00.0,1459726,0,
15860,15755,1,00:00.0,00:00.0,0,0,
15861,15777,1,00:00.0,00:00.0,0,0,
15862,5743,5,00:00.0,00:00.0,0,0,
15863,17019,3,00:00.0,00:00.0,1354510,0,
15864,7145,3,00:00.0,00:00.0,1352365,0,
15865,8210,3,00:00.0,00:00.0,1146576,0,
15866,18679,3,00:00.0,00:00.0,1306370,0,
15867,15652,3,00:00.0,00:00.0,1306370,0,
15868,17546,3,00:00.0,00:00.0,1306370,0,
15869,11298,1,00:00.0,00:00.0,0,0,
15870,6931,3,00:00.0,00:00.0,1347399,0,
15871,11884,3,00:00.0,00:00.0,1347399,0,
15872,9706,4,00:00.0,00:00.0,0,0,
15873,18618,3,00:00.0,00:00.0,1347399,0,
15874,18606,3,00:00.0,00:00.0,1347399,0,
15875,19406,1,00:00.0,00:00.0,0,0,
15876,11392,1,00:00.0,00:00.0,0,0,
15877,4474,1,00:00.0,00:00.0,0,0,
15878,12642,1,00:00.0,00:00.0,0,0,
15879,5106,1,00:00.0,00:00.0,0,0,
15880,17730,3,00:00.0,00:00.0,1719997,0,
15881,17730,1,00:00.0,00:00.0,1719997,0,
15882,20156,4,00:00.0,00:00.0,0,0,
15883,7567,3,00:00.0,00:00.0,1353891,0,
15884,18552,1,00:00.0,00:00.0,0,0,
15885,17056,1,00:00.0,00:00.0,0,0,
15886,19386,3,00:00.0,00:00.0,1329495,0,
15887,15481,1,00:00.0,00:00.0,0,0,
15888,3089,1,00:00.0,00:00.0,0,0,
15889,19737,1,00:00.0,00:00.0,0,0,
15890,17731,1,00:00.0,00:00.0,0,0,
15891,11606,3,00:00.0,00:00.0,1184139,0,
15892,20150,3,00:00.0,00:00.0,1200663,0,
15893,8692,3,00:00.0,00:00.0,1355171,0,
15894,19151,3,00:00.0,00:00.0,1277351,0,
15895,19067,1,00:00.0,00:00.0,0,0,
15896,19356,3,00:00.0,00:00.0,1345779,0,
15897,7521,3,00:00.0,00:00.0,1628919,0,
15898,17239,3,00:00.0,00:00.0,1309479,0,
15899,17024,1,00:00.0,00:00.0,0,0,
15900,7979,1,00:00.0,00:00.0,0,0,
15901,7978,3,00:00.0,00:00.0,1346087,0,
15902,13386,1,00:00.0,00:00.0,0,0,
15903,13387,1,00:00.0,00:00.0,0,0,
15904,4343,3,00:00.0,00:00.0,1476324,0,
15905,4342,3,00:00.0,00:00.0,1628919,0,
15906,20392,1,00:00.0,00:00.0,0,0,
15907,17159,4,00:00.0,00:00.0,0,0,
15908,7992,3,00:00.0,00:00.0,1529359,0,
15909,7993,1,00:00.0,00:00.0,0,0,
15910,270,3,00:00.0,00:00.0,1359729,0,
15911,18931,3,00:00.0,00:00.0,1703049,0,
15912,18239,3,00:00.0,00:00.0,1529359,0,
15913,1091,3,00:00.0,00:00.0,1227535,0,
15914,17408,3,00:00.0,00:00.0,1309558,0,
15915,2465,1,00:00.0,00:00.0,0,0,
15916,2464,3,00:00.0,00:00.0,1167600,0,
15917,13110,1,00:00.0,00:00.0,0,0,
15918,19542,1,00:00.0,00:00.0,0,0,
15919,13047,3,00:00.0,00:00.0,1529359,0,
15920,13050,3,00:00.0,00:00.0,1727289,0,
15921,8413,4,00:00.0,00:00.0,0,0,
15922,4593,1,00:00.0,00:00.0,0,0,
15923,4601,3,00:00.0,00:00.0,1529359,0,
15924,16712,2,00:00.0,00:00.0,0,0,
15925,5961,3,00:00.0,00:00.0,1335357,0,
15926,19308,1,00:00.0,00:00.0,0,0,
15927,6605,1,00:00.0,00:00.0,0,0,
15928,5396,1,00:00.0,00:00.0,0,0,
15929,7166,1,00:00.0,00:00.0,0,0,
15930,7089,1,00:00.0,00:00.0,0,0,
15931,5088,3,00:00.0,00:00.0,1122781,0,
15932,4979,3,00:00.0,00:00.0,1820985,0,
15933,8349,3,00:00.0,00:00.0,1492117,0,
15934,8365,1,00:00.0,00:00.0,0,0,
15935,12620,1,00:00.0,00:00.0,0,0,
15936,12631,1,00:00.0,00:00.0,0,0,
15937,7030,1,00:00.0,00:00.0,0,0,
15938,7503,3,00:00.0,00:00.0,1342382,0,
15939,7508,3,00:00.0,00:00.0,1227674,0,
15940,7469,3,00:00.0,00:00.0,1143788,0,
15941,7420,3,00:00.0,00:00.0,1335357,0,
15942,7441,3,00:00.0,00:00.0,1459726,0,
15943,7457,3,00:00.0,00:00.0,1169075,0,
15944,7461,3,00:00.0,00:00.0,1381870,0,
15945,7530,3,00:00.0,00:00.0,1354498,0,
15946,7559,3,00:00.0,00:00.0,1342682,0,
15947,7571,3,00:00.0,00:00.0,1654327,0,
15948,8263,3,00:00.0,00:00.0,1158489,0,
